time,player_name,player_role,skill,evaluation_code,start_zone,end_zone,end_subzone,set_number,team_id
2024-10-13,SAMUEL NEUFELD,opposite,Serve,!,1,1,,1,MTC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,!,1,5,,1,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,=,1,0,,1,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,-,1,6,D,1,MTC
2024-10-13,Cledenilson Souza,middle,Serve,-,5,7,,1,SDC
2024-10-13,KELVI SOUZA,middle,Serve,-,1,8,B,1,MTC
2024-10-13,KELVI SOUZA,middle,Serve,=,1,5,A,1,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,=,1,0,,1,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,-,6,5,,1,MTC
2024-10-13,Douglas Souza,outside,Serve,-,6,1,,1,SDC
2024-10-13,PAULO SILVA,outside,Serve,=,6,6,D,1,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,=,6,1,D,1,SDC
2024-10-13,ISAC VIANA,middle,Serve,!,6,5,,1,MTC
2024-10-13,Matheus Goncalves,setter,Serve,/,5,6,B,1,SDC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,=,1,5,A,1,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,+,1,6,D,1,SDC
2024-10-13,Rodrigo Sousa,outside,Serve,!,1,5,B,1,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,+,1,7,,1,MTC
2024-10-13,Cledenilson Souza,middle,Serve,-,5,7,A,1,SDC
2024-10-13,KELVI SOUZA,middle,Serve,-,1,6,D,1,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,-,1,6,D,1,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,#,6,6,D,1,MTC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,+,6,5,B,1,MTC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,-,6,8,D,1,MTC
2024-10-13,Douglas Souza,outside,Serve,-,6,1,,1,SDC
2024-10-13,RENATO SANTOS,outside,Serve,-,6,1,,1,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,!,6,6,B,1,SDC
2024-10-13,ISAC VIANA,middle,Serve,=,6,6,B,1,MTC
2024-10-13,Wellinton Oppenkoski,opposite,Serve,!,6,1,,1,SDC
2024-10-13,Wellinton Oppenkoski,opposite,Serve,!,6,5,C,1,SDC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,-,1,1,,1,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,=,1,0,,1,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,-,1,5,B,1,MTC
2024-10-13,Cledenilson Souza,middle,Serve,-,5,6,D,1,SDC
2024-10-13,Cledenilson Souza,middle,Serve,-,5,5,,1,SDC
2024-10-13,Cledenilson Souza,middle,Serve,-,5,6,D,1,SDC
2024-10-13,ARTHUR BUCZMIEJUK,outside,Serve,-,1,6,D,1,MTC
2024-10-13,ARTHUR BUCZMIEJUK,outside,Serve,-,1,6,B,1,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,=,1,6,B,1,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,/,6,6,D,1,MTC
2024-10-13,Douglas Souza,outside,Serve,-,6,6,B,2,SDC
2024-10-13,Douglas Souza,outside,Serve,-,6,6,D,2,SDC
2024-10-13,KELVI SOUZA,middle,Serve,-,1,6,D,2,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,-,6,6,D,2,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,#,6,5,B,2,MTC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,-,6,6,D,2,MTC
2024-10-13,Matheus Goncalves,setter,Serve,-,5,5,,2,SDC
2024-10-13,Matheus Goncalves,setter,Serve,-,5,6,D,2,SDC
2024-10-13,Matheus Goncalves,setter,Serve,/,5,6,B,2,SDC
2024-10-13,Matheus Goncalves,setter,Serve,=,5,0,,2,SDC
2024-10-13,PAULO SILVA,outside,Serve,-,1,6,B,2,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,/,1,1,,2,SDC
2024-10-13,Rodrigo Sousa,outside,Serve,+,1,1,,2,SDC
2024-10-13,Rodrigo Sousa,outside,Serve,-,1,1,,2,SDC
2024-10-13,ISAC VIANA,middle,Serve,-,6,5,,2,MTC
2024-10-13,ISAC VIANA,middle,Serve,-,6,1,,2,MTC
2024-10-13,Cledenilson Souza,middle,Serve,=,5,6,B,2,SDC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,-,1,6,B,2,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,-,1,6,D,2,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,!,1,6,D,2,MTC
2024-10-13,Douglas Souza,outside,Serve,+,6,5,,2,SDC
2024-10-13,KELVI SOUZA,middle,Serve,-,1,1,,2,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,!,6,1,,2,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,#,6,6,D,2,MTC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,!,6,6,B,2,MTC
2024-10-13,Matheus Goncalves,setter,Serve,-,5,6,B,2,SDC
2024-10-13,RENATO SANTOS,outside,Serve,=,6,0,,2,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,+,1,1,,2,SDC
2024-10-13,Rodrigo Sousa,outside,Serve,+,1,6,B,2,SDC
2024-10-13,ISAC VIANA,middle,Serve,-,6,5,B,2,MTC
2024-10-13,Cledenilson Souza,middle,Serve,+,5,5,A,2,SDC
2024-10-13,GUSTAVO ORLANDO,setter,Serve,-,6,6,D,2,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,=,1,1,D,2,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,+,1,6,D,2,MTC
2024-10-13,WILIAN DOARDO,outside,Serve,=,1,5,A,2,MTC
2024-10-13,Douglas Souza,outside,Serve,-,6,5,,2,SDC
2024-10-13,Douglas Souza,outside,Serve,!,6,6,D,2,SDC
2024-10-13,Douglas Souza,outside,Serve,=,6,1,D,2,SDC
2024-10-13,KELVI SOUZA,middle,Serve,=,1,6,B,2,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,!,6,6,D,2,SDC
2024-10-13,Lucas Saatkamp,middle,Serve,-,6,6,B,2,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,-,6,1,,2,MTC
2024-10-13,Matheus Goncalves,setter,Serve,=,5,0,,2,SDC
2024-10-13,PAULO SILVA,outside,Serve,=,1,1,D,2,MTC
2024-10-13,PAULO SILVA,outside,Serve,-,1,8,D,3,MTC
2024-10-13,Cledenilson Souza,middle,Serve,=,5,5,A,3,SDC
2024-10-13,ISAC VIANA,middle,Serve,-,6,1,,3,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,-,1,5,,3,SDC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,!,1,1,,3,MTC
2024-10-13,Douglas Souza,outside,Serve,!,6,6,D,3,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,-,1,7,D,3,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,!,6,1,,3,SDC
2024-10-13,Lucas Saatkamp,middle,Serve,=,6,5,D,3,SDC
2024-10-13,KELVI SOUZA,middle,Serve,-,1,7,,3,MTC
2024-10-13,Matheus Goncalves,setter,Serve,!,5,1,C,3,SDC
2024-10-13,Matheus Goncalves,setter,Serve,-,5,8,B,3,SDC
2024-10-13,Matheus Goncalves,setter,Serve,=,5,5,A,3,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,+,6,6,D,3,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,=,1,6,D,3,SDC
2024-10-13,PAULO SILVA,outside,Serve,-,1,5,,3,MTC
2024-10-13,Cledenilson Souza,middle,Serve,!,5,5,,3,SDC
2024-10-13,Cledenilson Souza,middle,Serve,-,5,5,B,3,SDC
2024-10-13,ISAC VIANA,middle,Serve,=,6,6,B,3,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,-,1,5,B,3,SDC
2024-10-13,Wallace Da Souza,opposite,Serve,!,1,5,C,3,SDC
2024-10-13,ABOUBACAR NETO,opposite,Serve,=,5,0,,3,MTC
2024-10-13,Douglas Souza,outside,Serve,+,6,5,B,3,SDC
2024-10-13,Douglas Souza,outside,Serve,-,6,6,D,3,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,-,1,6,B,3,MTC
2024-10-13,WILIAN DOARDO,outside,Serve,=,1,0,,3,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,#,6,1,B,3,SDC
2024-10-13,Lucas Saatkamp,middle,Serve,/,6,1,,3,SDC
2024-10-13,Lucas Saatkamp,middle,Serve,-,6,1,,3,SDC
2024-10-13,Lucas Saatkamp,middle,Serve,-,6,6,B,3,SDC
2024-10-13,Lucas Saatkamp,middle,Serve,-,6,6,D,3,SDC
2024-10-13,GUSTAVO ORLANDO,setter,Serve,+,1,6,D,3,MTC
2024-10-13,GUSTAVO ORLANDO,setter,Serve,!,1,6,B,3,MTC
2024-10-13,GUSTAVO ORLANDO,setter,Serve,=,1,0,,3,MTC
2024-10-13,Matheus Goncalves,setter,Serve,!,5,6,B,3,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,=,6,0,,3,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,!,1,6,B,3,SDC
2024-10-13,Rodrigo Sousa,outside,Serve,=,1,1,D,3,SDC
2024-10-13,ARTHUR BUCZMIEJUK,outside,Serve,-,1,1,,3,MTC
2024-10-13,Cledenilson Souza,middle,Serve,=,5,0,,3,SDC
2024-10-13,ISAC VIANA,middle,Serve,=,6,0,,3,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,+,1,6,D,3,SDC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,+,1,6,B,3,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,+,1,5,,4,SDC
2024-10-13,Rodrigo Sousa,outside,Serve,!,1,5,,4,SDC
2024-10-13,KELVI SOUZA,middle,Serve,/,1,5,,4,MTC
2024-10-13,Cledenilson Souza,middle,Serve,-,5,5,,4,SDC
2024-10-13,Cledenilson Souza,middle,Serve,-,5,7,,4,SDC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,=,1,0,,4,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,+,1,5,C,4,SDC
2024-10-13,PAULO SILVA,outside,Serve,=,1,0,,4,MTC
2024-10-13,Douglas Souza,outside,Serve,!,6,1,,4,SDC
2024-10-13,Douglas Souza,outside,Serve,!,6,6,B,4,SDC
2024-10-13,ISAC VIANA,middle,Serve,-,6,5,,4,MTC
2024-10-13,ISAC VIANA,middle,Serve,-,6,6,B,4,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,-,6,6,B,4,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,-,6,5,B,4,MTC
2024-10-13,Matheus Goncalves,setter,Serve,-,5,6,B,4,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,-,1,9,D,4,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,-,1,6,D,4,SDC
2024-10-13,KELVI SOUZA,middle,Serve,-,1,5,A,4,MTC
2024-10-13,Cledenilson Souza,middle,Serve,+,5,7,D,4,SDC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,=,1,0,,4,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,=,1,0,,4,SDC
2024-10-13,PAULO SILVA,outside,Serve,/,1,9,D,4,MTC
2024-10-13,PAULO SILVA,outside,Serve,-,1,5,B,4,MTC
2024-10-13,Douglas Souza,outside,Serve,!,6,1,,4,SDC
2024-10-13,Douglas Souza,outside,Serve,-,6,1,,4,SDC
2024-10-13,ISAC VIANA,middle,Serve,!,6,5,B,4,MTC
2024-10-13,ISAC VIANA,middle,Serve,-,6,6,B,4,MTC
2024-10-13,ISAC VIANA,middle,Serve,=,6,0,,4,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,+,6,6,B,4,SDC
2024-10-13,Lucas Saatkamp,middle,Serve,-,6,6,D,4,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,=,6,6,D,4,MTC
2024-10-13,Matheus Goncalves,setter,Serve,!,5,6,D,4,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,+,1,5,C,4,MTC
2024-10-13,WILIAN DOARDO,outside,Serve,-,1,8,B,4,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,+,1,6,B,4,SDC
2024-10-13,KELVI SOUZA,middle,Serve,-,1,5,B,4,MTC
2024-10-13,Cledenilson Souza,middle,Serve,#,5,5,D,4,SDC
2024-10-13,Cledenilson Souza,middle,Serve,-,5,7,,4,SDC
2024-10-13,GUSTAVO ORLANDO,setter,Serve,#,1,6,B,4,MTC
2024-10-13,GUSTAVO ORLANDO,setter,Serve,=,1,5,,4,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,-,1,6,D,4,SDC
2024-10-13,ARTHUR BUCZMIEJUK,outside,Serve,-,1,1,,4,MTC
2024-10-13,Douglas Souza,outside,Serve,=,6,0,,4,SDC
2024-10-13,ISAC VIANA,middle,Serve,-,6,6,D,4,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,=,6,6,B,4,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,=,6,5,D,4,MTC
2024-10-13,Matheus Goncalves,setter,Serve,-,5,6,D,4,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,-,1,1,,4,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,=,1,0,,4,SDC
2024-10-13,KELVI SOUZA,middle,Serve,-,1,7,A,4,MTC
2024-10-13,Cledenilson Souza,middle,Serve,+,5,7,,4,SDC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,-,1,1,,4,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,+,1,6,B,4,SDC
2024-10-13,PAULO SILVA,outside,Serve,=,1,0,,4,MTC
2024-10-13,Douglas Souza,outside,Serve,=,6,6,D,4,SDC
2024-10-13,ISAC VIANA,middle,Serve,-,6,6,B,4,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,!,6,6,B,4,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,-,6,6,D,4,MTC
2024-10-13,Matheus Goncalves,setter,Serve,-,5,3,,4,SDC
2024-10-13,WILIAN DOARDO,outside,Serve,=,1,0,,4,MTC
2024-10-13,Rodrigo Sousa,outside,Serve,#,1,1,C,4,SDC
2024-10-13,Rodrigo Sousa,outside,Serve,-,1,1,,4,SDC
2024-10-13,KELVI SOUZA,middle,Serve,+,1,7,A,4,MTC
2024-10-13,Rodrigo Ribeiro,setter,Serve,-,6,8,D,4,SDC
2024-10-13,SAMUEL NEUFELD,opposite,Serve,+,1,1,,4,MTC
2024-10-13,Wallace Da Souza,opposite,Serve,+,1,5,B,4,SDC
2024-10-13,PAULO SILVA,outside,Serve,-,1,5,,4,MTC
2024-10-13,Gabriel Vaccari,outside,Serve,-,5,6,D,4,SDC
2024-10-13,ISAC VIANA,middle,Serve,!,6,5,B,4,MTC
2024-10-13,Lucas Saatkamp,middle,Serve,-,6,6,B,4,SDC
2024-10-13,JAVAD MOHAMMAD,setter,Serve,-,6,3,,4,MTC
2024-10-13,Matheus Goncalves,setter,Serve,!,5,6,D,4,SDC
2024-10-24,Gabriel Vaccari,outside,Serve,-,5,6,D,1,SDC
2024-10-24,Gustavo Nogueira,setter,Serve,/,1,7,,1,PRA
2024-10-24,Gustavo Nogueira,setter,Serve,+,1,7,,1,PRA
2024-10-24,Gustavo Nogueira,setter,Serve,=,1,5,D,1,PRA
2024-10-24,Cledenilson Souza,middle,Serve,-,5,8,D,1,SDC
2024-10-24,Cledenilson Souza,middle,Serve,=,5,6,D,1,SDC
2024-10-24,Maicon Santos,outside,Serve,=,6,0,,1,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,+,1,1,,1,SDC
2024-10-24,Wallace Da Souza,opposite,Serve,-,1,1,,1,SDC
2024-10-24,Wallace Da Souza,opposite,Serve,=,1,1,,1,SDC
2024-10-24,Eliezer Dutra,middle,Serve,=,1,1,A,1,PRA
2024-10-24,Douglas Souza,outside,Serve,-,6,6,D,1,SDC
2024-10-24,Douglas Souza,outside,Serve,+,6,6,B,1,SDC
2024-10-24,Douglas Souza,outside,Serve,+,6,6,B,1,SDC
2024-10-24,Franco Willian,opposite,Serve,=,1,1,D,1,PRA
2024-10-24,Lucas Saatkamp,middle,Serve,/,6,6,B,1,SDC
2024-10-24,Lucas Saatkamp,middle,Serve,-,6,6,D,1,SDC
2024-10-24,Lucas Saatkamp,middle,Serve,=,6,0,,1,SDC
2024-10-24,Lucas Lóh,outside,Serve,!,5,7,,1,PRA
2024-10-24,Matheus Goncalves,setter,Serve,=,5,6,B,1,SDC
2024-10-24,Pietro Santos,middle,Serve,-,5,6,B,1,PRA
2024-10-24,Gabriel Vaccari,outside,Serve,-,5,6,D,1,SDC
2024-10-24,Gabriel Vaccari,outside,Serve,/,5,5,,1,SDC
2024-10-24,Gabriel Vaccari,outside,Serve,-,5,6,D,1,SDC
2024-10-24,Gabriel Vaccari,outside,Serve,+,5,5,,1,SDC
2024-10-24,Gustavo Nogueira,setter,Serve,-,1,7,,1,PRA
2024-10-24,Cledenilson Souza,middle,Serve,=,5,6,D,1,SDC
2024-10-24,Maicon Santos,outside,Serve,!,6,6,D,1,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,-,1,9,D,1,SDC
2024-10-24,Eliezer Dutra,middle,Serve,-,1,1,,1,PRA
2024-10-24,Douglas Souza,outside,Serve,-,6,6,D,1,SDC
2024-10-24,Franco Willian,opposite,Serve,!,6,6,B,1,PRA
2024-10-24,Franco Willian,opposite,Serve,=,6,0,,1,PRA
2024-10-24,Lucas Saatkamp,middle,Serve,!,6,6,B,1,SDC
2024-10-24,Lucas Lóh,outside,Serve,-,1,6,D,1,PRA
2024-10-24,Wellinton Oppenkoski,opposite,Serve,-,1,5,B,1,SDC
2024-10-24,Wallaf Oliveira,opposite,Serve,-,6,6,B,1,PRA
2024-10-24,Gabriel Vaccari,outside,Serve,-,5,4,,1,SDC
2024-10-24,Gustavo Nogueira,setter,Serve,-,1,9,D,1,PRA
2024-10-24,Cledenilson Souza,middle,Serve,-,5,8,D,1,SDC
2024-10-24,Maicon Santos,outside,Serve,=,6,0,,1,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,+,1,1,,1,SDC
2024-10-24,Eliezer Dutra,middle,Serve,=,1,1,A,1,PRA
2024-10-24,Lucas Lóh,outside,Serve,#,1,9,D,2,PRA
2024-10-24,Lucas Lóh,outside,Serve,=,1,6,D,2,PRA
2024-10-24,Cledenilson Souza,middle,Serve,=,5,0,,2,SDC
2024-10-24,Pietro Santos,middle,Serve,-,5,8,D,2,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,/,1,5,,2,SDC
2024-10-24,Wallace Da Souza,opposite,Serve,-,1,5,,2,SDC
2024-10-24,Wallace Da Souza,opposite,Serve,-,1,6,B,2,SDC
2024-10-24,Gustavo Nogueira,setter,Serve,-,5,8,D,2,PRA
2024-10-24,Douglas Souza,outside,Serve,+,6,6,B,2,SDC
2024-10-24,Douglas Souza,outside,Serve,+,6,1,,2,SDC
2024-10-24,Douglas Souza,outside,Serve,/,6,1,,2,SDC
2024-10-24,Douglas Souza,outside,Serve,!,6,1,,2,SDC
2024-10-24,Maicon Santos,outside,Serve,!,1,9,D,2,PRA
2024-10-24,Maicon Santos,outside,Serve,-,1,8,B,2,PRA
2024-10-24,Lucas Saatkamp,middle,Serve,+,6,6,B,2,SDC
2024-10-24,Eliezer Dutra,middle,Serve,-,1,1,,2,PRA
2024-10-24,Matheus Goncalves,setter,Serve,-,5,6,D,2,SDC
2024-10-24,Franco Willian,opposite,Serve,=,6,0,,2,PRA
2024-10-24,Gabriel Vaccari,outside,Serve,#,5,6,D,2,SDC
2024-10-24,Gabriel Vaccari,outside,Serve,+,5,6,B,2,SDC
2024-10-24,Lucas Lóh,outside,Serve,-,1,9,D,2,PRA
2024-10-24,Lucas Lóh,outside,Serve,-,1,9,A,2,PRA
2024-10-24,Cledenilson Souza,middle,Serve,=,5,5,C,2,SDC
2024-10-24,Pietro Santos,middle,Serve,-,5,7,D,2,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,-,1,5,,2,SDC
2024-10-24,Wallace Da Souza,opposite,Serve,-,1,8,D,2,SDC
2024-10-24,Wallace Da Souza,opposite,Serve,!,1,1,A,2,SDC
2024-10-24,Gustavo Nogueira,setter,Serve,-,5,8,D,2,PRA
2024-10-24,Gustavo Nogueira,setter,Serve,+,5,8,D,2,PRA
2024-10-24,Gustavo Nogueira,setter,Serve,-,5,8,D,2,PRA
2024-10-24,Douglas Souza,outside,Serve,-,6,1,C,2,SDC
2024-10-24,Maicon Santos,outside,Serve,+,1,8,D,2,PRA
2024-10-24,Maicon Santos,outside,Serve,-,1,9,D,2,PRA
2024-10-24,Lucas Saatkamp,middle,Serve,-,6,5,A,2,SDC
2024-10-24,Guilherme Rech,middle,Serve,-,5,7,,2,PRA
2024-10-24,Matheus Goncalves,setter,Serve,-,5,5,B,2,SDC
2024-10-24,Matheus Goncalves,setter,Serve,=,5,6,B,2,SDC
2024-10-24,Franco Willian,opposite,Serve,-,1,9,D,2,PRA
2024-10-24,Gabriel Vaccari,outside,Serve,=,5,6,D,2,SDC
2024-10-24,Lucas Lóh,outside,Serve,-,1,7,A,2,PRA
2024-10-24,Lucas Lóh,outside,Serve,-,1,7,,2,PRA
2024-10-24,Lucas Lóh,outside,Serve,-,1,7,,2,PRA
2024-10-24,Cledenilson Souza,middle,Serve,-,5,5,,2,SDC
2024-10-24,Rodrigo Sousa,outside,Serve,=,1,0,,2,SDC
2024-10-24,Pietro Santos,middle,Serve,-,5,7,,2,PRA
2024-10-24,Pietro Santos,middle,Serve,+,5,5,A,2,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,#,1,7,A,2,SDC
2024-10-24,Gabriel Vaccari,outside,Serve,-,5,6,D,3,SDC
2024-10-24,Franco Willian,opposite,Serve,=,6,6,B,3,PRA
2024-10-24,Cledenilson Souza,middle,Serve,-,5,7,,3,SDC
2024-10-24,Lucas Lóh,outside,Serve,-,1,5,,3,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,-,1,1,,3,SDC
2024-10-24,Pietro Santos,middle,Serve,-,5,8,D,3,PRA
2024-10-24,Douglas Souza,outside,Serve,!,6,6,D,3,SDC
2024-10-24,Gustavo Nogueira,setter,Serve,-,1,9,D,3,PRA
2024-10-24,Lucas Saatkamp,middle,Serve,!,6,1,,3,SDC
2024-10-24,Maicon Santos,outside,Serve,-,6,6,D,3,PRA
2024-10-24,Matheus Goncalves,setter,Serve,=,5,0,,3,SDC
2024-10-24,Guilherme Rech,middle,Serve,-,5,7,,3,PRA
2024-10-24,Gabriel Vaccari,outside,Serve,!,5,3,,3,SDC
2024-10-24,Franco Willian,opposite,Serve,-,6,5,B,3,PRA
2024-10-24,Cledenilson Souza,middle,Serve,-,5,8,B,3,SDC
2024-10-24,Cledenilson Souza,middle,Serve,-,5,8,D,3,SDC
2024-10-24,Lucas Lóh,outside,Serve,-,5,7,,3,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,+,1,5,B,3,SDC
2024-10-24,Pietro Santos,middle,Serve,#,5,6,D,3,PRA
2024-10-24,Pietro Santos,middle,Serve,=,5,5,D,3,PRA
2024-10-24,Douglas Souza,outside,Serve,+,6,5,B,3,SDC
2024-10-24,Douglas Souza,outside,Serve,-,6,6,D,3,SDC
2024-10-24,Gustavo Nogueira,setter,Serve,-,5,8,D,3,PRA
2024-10-24,Gustavo Nogueira,setter,Serve,-,5,7,,3,PRA
2024-10-24,Lucas Saatkamp,middle,Serve,=,6,1,D,3,SDC
2024-10-24,Maicon Santos,outside,Serve,-,1,7,,3,PRA
2024-10-24,Maicon Santos,outside,Serve,-,5,7,,3,PRA
2024-10-24,Matheus Goncalves,setter,Serve,-,5,5,B,3,SDC
2024-10-24,Matheus Goncalves,setter,Serve,-,5,7,A,3,SDC
2024-10-24,Guilherme Rech,middle,Serve,#,5,5,A,3,PRA
2024-10-24,Guilherme Rech,middle,Serve,=,5,5,D,3,PRA
2024-10-24,Gabriel Vaccari,outside,Serve,-,5,5,B,3,SDC
2024-10-24,Franco Willian,opposite,Serve,-,1,9,,3,PRA
2024-10-24,Cledenilson Souza,middle,Serve,-,5,5,B,3,SDC
2024-10-24,Bruno Temponi,outside,Serve,!,1,5,C,3,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,!,1,5,,3,SDC
2024-10-24,Pietro Santos,middle,Serve,-,5,5,,3,PRA
2024-10-24,Douglas Souza,outside,Serve,=,6,5,A,3,SDC
2024-10-24,Gustavo Nogueira,setter,Serve,-,5,7,,3,PRA
2024-10-24,Lucas Saatkamp,middle,Serve,/,6,1,,3,SDC
2024-10-24,Maicon Santos,outside,Serve,=,5,0,,3,PRA
2024-10-24,Matheus Goncalves,setter,Serve,-,5,6,D,3,SDC
2024-10-24,Matheus Goncalves,setter,Serve,-,5,6,B,3,SDC
2024-10-24,Wallaf Oliveira,opposite,Serve,=,6,0,,3,PRA
2024-10-24,Gabriel Vaccari,outside,Serve,!,5,6,B,3,SDC
2024-10-24,Franco Willian,opposite,Serve,-,6,6,B,3,PRA
2024-10-24,Cledenilson Souza,middle,Serve,!,5,8,D,3,SDC
2024-10-24,Bruno Temponi,outside,Serve,=,1,5,D,3,PRA
2024-10-24,Wallace Da Souza,opposite,Serve,+,1,5,C,3,SDC
2024-10-24,Wallace Da Souza,opposite,Serve,!,1,5,C,3,SDC
2024-10-29,WILIAN DOARDO,outside,Serve,-,1,1,,1,MTC
2024-10-29,Lucas Saatkamp,middle,Serve,-,6,6,B,1,SDC
2024-10-29,ISAC VIANA,middle,Serve,=,1,6,D,1,MTC
2024-10-29,Matheus Goncalves,setter,Serve,+,5,5,A,1,SDC
2024-10-29,ABOUBACAR NETO,opposite,Serve,-,5,1,B,1,MTC
2024-10-29,Rodrigo Sousa,outside,Serve,-,1,5,B,1,SDC
2024-10-29,PAULO SILVA,outside,Serve,=,1,0,,1,MTC
2024-10-29,Cledenilson Souza,middle,Serve,+,5,1,,1,SDC
2024-10-29,Cledenilson Souza,middle,Serve,-,5,1,,1,SDC
2024-10-29,KELVI SOUZA,middle,Serve,+,1,1,,1,MTC
2024-10-29,Wallace Da Souza,opposite,Serve,!,1,5,B,1,SDC
2024-10-29,JAVAD MOHAMMAD,setter,Serve,-,6,5,B,1,MTC
2024-10-29,Douglas Souza,outside,Serve,!,6,5,,1,SDC
2024-10-29,WILIAN DOARDO,outside,Serve,=,1,5,A,1,MTC
2024-10-29,Lucas Saatkamp,middle,Serve,-,1,1,,1,SDC
2024-10-29,ISAC VIANA,middle,Serve,-,6,5,B,1,MTC
2024-10-29,Matheus Goncalves,setter,Serve,!,5,6,D,1,SDC
2024-10-29,Matheus Goncalves,setter,Serve,=,5,0,,1,SDC
2024-10-29,ABOUBACAR NETO,opposite,Serve,/,5,6,D,1,MTC
2024-10-29,ABOUBACAR NETO,opposite,Serve,-,5,6,D,1,MTC
2024-10-29,Rodrigo Sousa,outside,Serve,=,1,0,,1,SDC
2024-10-29,PAULO SILVA,outside,Serve,-,1,8,D,1,MTC
2024-10-29,Cledenilson Souza,middle,Serve,=,5,1,D,1,SDC
2024-10-29,KELVI SOUZA,middle,Serve,-,1,6,D,1,MTC
2024-10-29,Wallace Da Souza,opposite,Serve,-,1,6,D,1,SDC
2024-10-29,JAVAD MOHAMMAD,setter,Serve,-,6,1,B,1,MTC
2024-10-29,Douglas Souza,outside,Serve,=,6,5,D,1,SDC
